YEAR,ORG_CODE,TOTAL_EPISODES,ADMISSIONS,MALE_ADMISSIONS,FEMALE_ADMISSIONS,0-14,15-29,30-44,45-59,60-74,75-89,90+
2018, RXQ ,122780,115795,51100,64695,18830,11875,16420,21030,25835,24500,3630
2018, RWY ,135975,119335,52395,66940,15825,13410,16675,25630,30670,28225,5090
2018, RGT ,201880,152130,70920,81210,19885,19625,26475,34775,48635,42830,8795
2018, RT1 ,2150,1630,795,835,35,565,610,515,270,140,10
2018, RYV ,4095,4090,2230,1860,3910,180,0,0,0,0,0
2018, RV3 ,4345,3965,2025,1935,15,960,1190,885,535,575,155
2018, RQM ,161600,138920,60670,78215,28935,17800,30035,23755,26545,25860,4985
2018, RXA ,2615,2290,1140,1150,25,735,700,555,355,225,15
2018, RFS ,98135,82685,35205,47480,8840,10165,10660,17990,22750,22400,4005
2018, NV313 ,31810,31810,14390,17395,0,2970,5035,8230,9220,5820,320
2018, NV302 ,4410,4410,1975,2435,0,295,675,1245,1445,705,40
2018, NV323 ,5215,5215,2000,3220,0,475,1045,1655,1450,555,30
2018, RLN ,135810,117705,56915,60790,10620,11090,14585,24195,38410,32695,4050
2018, NQ108 ,640,635,255,380,0,0,0,25,125,360,130
2018, NVC28 ,1565,1565,745,820,0,60,140,445,650,265,10
2018, NVC29 ,3605,3605,1660,1940,0,395,855,1155,965,230,0
2018, NVM01 ,3540,1520,690,830,0,0,0,0,0,0,0
2018, RJ8 ,6140,5570,2430,3140,0,250,380,525,1165,2830,970
2018, RJR ,102705,85085,35860,49220,8965,11785,14540,14420,22545,24305,4640
2018, RXP ,148795,119670,51795,67870,18315,14605,16130,22600,34550,36130,5975
2018, RYG ,3010,3010,1645,1365,540,1040,690,425,180,115,15
2018, RJ6 ,80165,62620,27385,35230,8820,7800,11675,14235,15965,17275,3600
2018, RNN ,2870,2590,1210,1375,0,185,245,265,550,1235,380
2018, NQ738 ,135,135,55,80,130,0,0,0,0,0,0
2018, RN70X ,102345,89155,38875,50270,14055,9200,14930,17775,21405,21250,3410
2018, RY8 ,7410,7400,3425,3975,10,420,995,1290,1810,2350,530
2018, RXM ,1990,1455,775,680,0,460,600,425,315,175,10
2018, NR505 ,25,25,15,15,25,0,0,0,0,0,0
2018, NTPH3 ,4565,4160,1940,2220,0,665,950,1225,1070,630,20
2018, RWV ,20,20,10,10,0,10,10,0,0,0,0
2018, RP5 ,152795,124605,54685,69910,11980,15375,17505,25400,36530,39035,6335
2018, NNE02 ,1845,1845,845,1000,0,85,295,535,525,305,15
2018, RBD ,65265,54325,25145,29180,5185,5200,5815,10875,16795,17730,3190
2018, RDY ,7265,6310,2645,3665,0,720,960,1135,1445,2230,750
2018, NVC04 ,6075,6075,3135,2940,0,290,630,1380,2425,1320,25
2018, RWH ,147640,130800,57615,73180,15590,11365,17490,29975,36605,31115,4990
2018, RJN ,42105,35060,15195,19865,5185,2680,4005,5715,9875,12075,2450
2018, RVV ,218650,173780,79335,94440,21720,20100,23100,33415,55305,54090,10320
2018, RXR ,160305,137295,62490,74790,22945,16660,20395,27160,36375,31360,4870
2018, RWK ,9115,6030,3305,2725,25,2680,3240,2060,680,285,20
2018, RDE ,248405,202060,92730,109315,25180,20400,23695,34915,64270,64130,11980
2018, RXC ,128865,107480,48795,58685,9960,9520,11260,19310,33695,37465,7300
2018, NAX03 ,390,390,185,205,0,0,0,30,75,200,80
2018, NTPH2 ,11405,10500,4765,5730,0,1365,2250,2940,2990,1765,80
2018, RVR0X ,121920,102190,44340,57850,11770,11255,16130,20360,25465,29675,6695
2018, NVM03 ,80,60,35,25,0,0,0,0,0,0,0
2018, NVM02 ,2160,1055,425,630,0,0,0,0,0,0,0
2018, R1L ,5740,4510,2120,2390,45,1595,1440,1135,685,675,140
2018, NVC05 ,6450,6450,2775,3675,0,430,1265,2145,1875,705,20
2018, NVG01 ,3770,3770,1830,1935,0,280,730,1130,1130,480,15
2018, NVC06 ,8005,8005,3435,4565,0,685,1440,2190,2435,1205,40
2018, AHH01 ,375,375,225,145,0,30,60,130,110,45,0
2018, RDU ,258285,203050,91945,111105,26750,22820,34830,41805,54720,62895,13125
2018, NQ106 ,330,330,115,210,0,0,0,15,55,180,70
2018, NVC07 ,8035,8035,3550,4485,0,580,1305,2140,2430,1500,65
2018, RR70X ,84925,64365,26760,37605,4530,5125,8525,17730,23585,21385,3340
2018, RLT ,49435,42620,17805,24815,3270,4600,6105,9020,11765,12310,2235
2018, R1J ,3410,3410,1005,2405,10,570,385,65,375,1475,520
2018, RTE ,194450,165090,72155,92930,19125,18645,23325,32355,48970,44365,7100
2018, NWV01 ,0,0,0,0,0,0,0,0,0,0,0
2018, NDAH9 ,210,210,110,100,0,0,0,25,55,95,30
2018, RP4 ,53650,42550,22635,19910,46405,5070,210,85,35,0,0
2018, RN3 ,119720,100910,45160,55745,11375,10950,15305,21070,29115,26925,4805
2018, RJ10X ,192885,178090,83925,94160,34100,25005,35565,37005,34640,20880,2490
2018, RN50X ,131635,109470,47710,61750,12425,12435,17095,22530,29215,30925,6215
2018, RCD ,64150,59755,27995,31760,6150,4150,6620,12285,16520,15550,2750
2018, NXP04 ,630,630,475,160,0,30,245,140,130,85,0
2018, NW612 ,30,30,15,15,0,0,0,0,10,0,0
2018, RY4 ,2305,2280,940,1340,0,10,25,130,375,1310,450
2018, RWR ,3225,1915,940,970,45,930,835,700,405,270,15
2018, RQX ,85720,71980,26670,45305,10775,14385,22850,14690,10755,8295,1360
2018, NVC25 ,3030,3030,1295,1735,0,110,300,805,1225,570,15
2018, RY9 ,335,335,115,220,0,0,0,0,50,190,85
2018, NTX19 ,95,95,45,50,0,0,20,30,35,0,0
2018, RWA ,191000,160680,73590,87090,16915,19330,22885,35135,50625,39930,5445
2018, RV90X ,2590,2060,1010,1050,0,440,530,530,355,570,140
2018, NXP41 ,0,0,0,0,0,0,0,0,0,0,0
2018, RYJ ,254340,220270,88910,131360,24535,24600,48985,51425,55770,37510,5735
2018, R1F0X ,40095,34195,15555,18640,2895,2535,3245,6200,11760,11170,1965
2018, RGP ,79690,66120,30110,36015,6015,6000,7165,11645,20495,23980,4215
2018, RXY ,3975,3060,1585,1475,0,995,1145,1000,525,280,25
2018, RYY ,2315,2315,875,1440,0,0,10,60,285,1350,605
2018, RNQ ,108315,95965,41925,54040,9640,10990,12585,19690,25700,23265,4440
2018, ADP02 ,5155,5155,2095,3055,0,310,890,1545,1690,690,25
2018, RJZ ,271025,212835,91800,121020,26635,26315,42590,51095,57065,53890,10800
2018, NXP21 ,325,325,325,0,0,20,245,55,0,0,0
2018, RAX ,93035,81750,30630,51115,14110,9660,19245,11765,14930,17125,4575
2018, RW5 ,3340,2460,1215,1250,10,895,870,785,460,255,45
2018, RXN ,154430,133555,56470,77025,17025,20620,22570,25140,34655,29540,4260
2018, NXP20 ,115,115,40,75,0,0,15,40,30,25,0
2018, RGD ,1970,1535,725,810,10,650,565,350,205,150,10
2018, RY6 ,115,115,40,75,0,0,15,20,30,40,0
2018, RR8 ,237305,195430,90740,104675,35095,26670,32020,39045,51490,44015,7410
2018, RT5 ,10750,6090,2845,3245,20,1735,1620,1470,1775,3230,865
2018, RJ2 ,173625,137765,55525,82235,26440,20080,29620,27550,30155,31585,7075
2018, RY5 ,705,705,180,525,0,30,40,65,250,280,45
2018, RP7 ,1285,1010,550,465,10,310,330,270,190,145,10
2018, NXP40 ,10,10,0,0,0,0,0,0,0,0,0
2018, RBQ ,14770,13435,8605,4830,0,635,970,3345,6045,3630,135
2018, REP ,42720,42600,4395,38195,8525,14660,13645,1765,880,325,10
2018, NR501 ,1100,1025,450,575,0,0,15,70,250,595,165
2018, NDAJ0 ,315,315,105,210,0,0,0,0,50,195,70
2018, R1K ,237305,179920,84215,95695,14945,24075,35835,46515,49725,54485,10525
2018, RC9 ,143115,118535,47045,71485,18030,18935,24625,22080,25785,26980,4700
2018, RWF ,137050,121295,53585,67685,13505,13165,18265,26045,28940,30955,5985
2018, R0A ,380665,315675,144005,171645,71765,47550,56185,60740,73670,57115,7690
2018, RPA ,108360,82260,36025,46235,14585,11315,13540,16450,25170,22925,4065
2018, RW4 ,3530,3155,1660,1490,0,680,975,965,365,195,0
2018, RBT ,96860,82785,35165,47620,9050,11260,11665,18040,20310,22340,3845
2018, RQ8 ,112555,93680,42500,51180,10230,10150,13950,17395,26495,28055,5710
2018, RXF0X ,199240,157230,67110,90125,19505,24085,25080,31390,45250,45350,7965
2018, NXP13 ,10,10,0,0,0,0,0,0,0,0,0
2018, RRE ,7820,7175,2885,4290,0,780,1195,1555,2055,1885,320
2018, NXP43 ,125,125,95,35,0,10,10,25,50,30,0
2018, RD8 ,99405,77900,34005,43895,10490,10750,14990,16380,22405,19970,4075
2018, RP6 ,38665,38665,18445,20215,1180,2025,2945,6500,14060,11135,685
2018, NR527 ,85,80,50,30,0,0,0,25,30,20,0
2018, NVC08 ,3800,3800,1525,2275,0,330,625,990,1210,625,10
2018, NVC09 ,6165,6165,2805,3355,0,355,1040,1660,2015,1055,35
2018, ACG20 ,1665,1665,690,970,0,0,10,125,650,815,60
2018, ACG10 ,350,350,160,190,0,0,0,25,130,175,10
2018, ACG13 ,3035,3035,1275,1760,0,0,10,185,1050,1670,115
2018, ACG19 ,690,690,365,325,0,0,0,45,310,315,20
2018, ACG07 ,2445,2445,1045,1400,0,0,0,170,990,1205,70
2018, ACG09 ,1565,1565,690,875,0,0,0,95,600,815,45
2018, ACG12 ,1195,1195,505,685,0,0,10,65,450,640,25
2018, RM1 ,233445,183465,84730,98035,18070,19860,23575,38805,63260,59045,9885
2018, RMY0X ,3590,2860,1380,1480,20,910,920,815,605,295,20
2018, RY3 ,4150,3185,830,1000,95,375,160,220,615,1930,750
2018, RVJ0X ,171310,141705,60340,81355,5400,21760,30225,30230,38705,36905,7470
2018, RNL ,89350,79335,36195,43140,9230,7105,8380,14345,23475,22195,3160
2018, NVC11 ,2600,2600,1045,1555,0,200,405,740,790,435,20
2018, RAT ,3100,2485,1275,1210,15,750,785,535,330,515,140
2018, NTP15 ,8425,7905,3710,4190,0,645,2040,2495,2175,1020,35
2018, RAP ,95235,80620,35025,45595,16770,8595,12600,14960,17295,18310,3215
2018, RLY ,2680,2395,1370,1025,445,740,545,430,240,235,40
2018, RVW ,122200,95840,42680,53160,11740,10995,14090,21515,31025,27720,3815
2018, RGN ,164115,135365,61590,73770,18830,14385,19015,25160,40165,38685,7325
2018, RTV ,3115,2630,1520,1110,10,860,920,680,405,220,10
2018, RNS ,127550,113300,48160,65130,15360,15755,19160,20385,28090,24185,4205
2018, RP1 ,2920,2615,1170,1450,25,480,405,450,595,780,180
2018, RBZ ,59810,51615,23015,28600,5220,5115,5665,8875,16220,15840,2760
2018, RJL0X ,124880,113005,51335,61670,9860,11525,12905,20475,33565,31650,4645
2018, RX4 ,3400,2305,1315,990,40,775,960,865,455,280,25
2018, RTF ,157680,124915,55875,69040,9860,10545,15710,28715,43490,41480,7715
2018, RX1 ,287870,225735,101210,124510,30555,32670,36545,47105,69550,59430,9965
2018, RHA ,4280,3415,1765,1645,20,735,935,620,740,955,250
2018, NT202 ,850,850,470,380,0,40,85,150,295,255,25
2018, NT204 ,1675,1675,535,1140,75,200,345,440,420,185,0
2018, NT205 ,635,635,305,330,0,20,60,130,105,55,0
2018, NT206 ,2200,2200,1040,1160,0,125,350,550,660,495,15
2018, NT209 ,455,455,210,240,0,35,75,120,160,60,0
2018, NT211 ,105,105,65,40,0,0,10,20,40,30,0
2018, NT212 ,1235,1235,515,720,0,65,195,315,410,240,0
2018, NT213 ,2055,2055,990,1065,0,115,245,565,795,325,0
2018, NT215 ,195,195,95,105,0,25,55,50,55,10,0
2018, NT218 ,465,465,235,230,0,25,65,150,165,60,0
2018, NT219 ,635,635,340,295,0,30,60,160,270,110,0
2018, NT225 ,4395,4395,1890,2505,0,635,935,1290,1155,365,10
2018, NT226 ,1610,1610,940,670,0,115,275,480,545,195,0
2018, NT229 ,370,370,235,135,0,25,135,85,90,35,0
2018, NT230 ,2565,2565,1205,1355,0,105,330,825,940,360,0
2018, NT233 ,2445,2445,1320,1125,0,235,470,740,700,235,0
2018, NT235 ,2090,2090,950,1140,0,40,115,400,800,720,20
2018, NT238 ,880,880,400,480,0,55,85,235,325,175,0
2018, NT237 ,3790,3790,1775,2015,0,60,170,585,1585,1345,40
2018, NT210 ,665,665,320,345,0,35,100,205,255,70,0
2018, NT239 ,715,715,350,365,0,35,85,235,250,100,0
2018, NT224 ,665,665,300,365,0,25,65,200,265,110,0
2018, NT214 ,1110,1110,480,635,0,45,145,295,420,200,0
2018, NT241 ,505,505,190,315,0,0,45,105,220,115,0
2018, NT242 ,2985,2985,1300,1680,0,45,135,465,1085,1185,65
2018, NT245 ,850,850,375,475,0,25,70,230,330,190,0
2018, NHW02 ,35,35,0,25,0,0,0,10,15,10,0
2018, NT244 ,170,170,70,100,0,10,20,35,70,30,0
2018, NEY14 ,190,160,75,85,0,0,45,80,40,20,0
2018, NVC12 ,6005,6005,2810,3195,0,745,1520,1930,1270,480,15
2018, NVC13 ,1555,1555,660,890,0,90,240,405,565,245,10
2018, NY6D2 ,10,10,0,10,0,0,0,0,0,0,0
2018, NXP02 ,50,50,20,30,0,0,10,15,20,0,0
2018, AVQ01 ,1110,1110,545,565,0,75,150,315,410,160,0
2018, AVQ03 ,0,0,0,0,0,0,0,0,0,0,0
2018, NTX51 ,280,280,125,150,0,15,60,95,85,20,0
2018, NTX12 ,1115,1115,445,670,0,120,230,395,290,80,0
2018, NTX09 ,255,255,100,155,0,10,50,80,75,40,0
2018, NTX06 ,200,200,105,95,0,0,40,60,75,20,0
2018, NTX11 ,3120,3120,1400,1720,0,230,585,1140,915,245,0
2018, NTX01 ,1235,1235,610,625,0,80,295,435,320,105,0
2018, NNH05 ,1145,1145,465,680,0,0,0,75,485,560,20
2018, NNH04 ,5260,5260,2025,3235,0,10,35,215,1395,3150,460
2018, NNH06 ,125,125,60,60,0,0,0,0,40,75,0
2018, NNH03 ,190,190,65,125,0,0,0,10,50,120,10
2018, NNH07 ,965,965,405,565,0,10,15,85,480,345,35
2018, NNH02 ,1540,1540,625,910,0,10,25,100,560,765,70
2018, NQM01 ,470,430,185,250,0,15,65,145,175,70,0
2018, RNU ,3540,2870,1270,1595,35,555,495,510,505,1065,375
2018, RTH ,233835,203250,96945,106300,29150,24440,31925,41335,51275,45995,7605
2018, RPG ,2885,2365,1240,1125,20,750,860,685,310,200,40
2018, NY601 ,1505,1505,490,875,0,45,250,465,480,255,10
2018, NY677 ,70,70,25,45,0,0,10,20,25,15,0
2018, NVC14 ,905,905,335,570,0,70,145,300,290,100,0
2018, NQT5H ,295,295,105,190,0,0,0,0,30,180,75
2018, NTPH5 ,4830,4145,1800,2345,0,160,370,930,1860,1450,60
2018, RW6 ,250090,208025,94575,113450,31335,24105,31800,43435,58745,51680,7465
2018, NEQ01 ,2310,2310,1060,1250,0,155,530,645,595,360,25
2018, NVC15 ,4835,4835,2010,2825,0,355,925,1385,1335,785,45
2018, NEY01 ,180,165,85,80,0,15,35,75,50,10,0
2018, RD3 ,93320,80415,35365,45045,13815,9000,10855,14400,18730,21045,5025
2018, RHU ,180625,144860,65545,79315,14875,16720,20120,30985,40575,44030,9215
2018, NAM01 ,2910,2910,1625,1280,0,40,345,360,930,1170,60
2018, RPC ,21060,21055,11065,9985,2185,3305,3030,4115,4355,3580,460
2018, NVC0M ,265,265,110,155,0,10,45,75,80,55,0
2018, NVC16 ,5325,5325,2240,3090,0,345,800,1570,1650,925,35
2018, NVC19 ,10535,10535,4360,6175,0,805,1970,2980,3030,1675,60
2018, RXE ,2615,2515,1250,1270,0,460,575,400,430,595,150
2018, NVC17 ,6495,6495,2680,3815,0,405,900,1630,1940,1555,55
2018, RHW ,174575,109545,47370,62170,18455,16385,22790,26245,37000,44085,8985
2018, RT3 ,45505,42140,22665,19475,4950,4085,5955,10555,13220,6310,280
2018, REF0X ,193845,137550,61295,76255,14125,18375,20965,32745,51400,48115,7410
2018, RH8 ,164915,116050,54675,61375,14725,12940,15465,24290,41695,45770,9300
2018, RAL ,208680,175695,74290,101405,19115,21445,35945,33130,42805,44410,10085
2018, RQ6 ,124055,95285,46895,48390,685,11675,16015,27465,36275,28145,3640
2018, RAN ,17065,17050,7210,9845,1290,2255,2845,4320,4340,1915,55
2018, RGM ,23925,23475,14140,9335,20,1310,2225,5665,9255,5225,210
2018, RA2 ,95660,85425,38580,46820,8500,9670,12815,17675,22095,20640,4050
2018, RD1 ,128690,93915,40625,53290,13740,11835,14410,19180,28585,33475,7140
2018, 8G301 ,90,90,30,60,0,10,15,25,25,10,0
2018, RM3 ,135255,99455,45915,53535,3010,14055,21210,30325,33425,27980,4435
2018, RNZ ,70870,61255,26645,34610,5585,8150,9680,12135,15250,15865,2825
2018, RXK0X ,136290,99215,45380,53830,18900,14770,18425,20360,25750,29150,5220
2018, AXG02 ,285,285,120,165,0,0,0,10,40,170,60
2018, RCU ,25905,24700,13695,11005,23370,2485,0,0,0,0,0
2018, RHQ ,288725,244895,105020,139875,7860,34655,42820,59225,76895,57860,8110
2018, NDAJ1 ,270,270,110,160,0,0,0,0,60,155,45
2018, NTPH1 ,7285,6325,2910,3415,0,260,685,1505,2685,2060,80
2018, RK5 ,112250,93515,40560,52945,9345,12780,12990,17470,26565,27760,5135
2018, RXW ,176640,136655,63985,72665,14725,13860,17080,30610,47550,44825,7015
2018, R1D ,2985,2985,1365,1615,640,55,80,125,345,1240,500
2018, NDAJ2 ,265,265,115,150,0,0,0,0,40,155,65
2018, R1C ,1095,1090,425,665,0,0,15,55,180,595,250
2018, RH5 ,4280,3730,1530,2200,10,380,460,460,580,1680,715
2018, NFH01 ,1845,1845,815,1030,0,70,145,255,580,745,50
2018, NR526 ,340,340,150,190,0,0,0,10,55,205,65
2018, RV5 ,4350,4245,2225,2015,65,1525,1440,945,280,85,0
2018, RTR ,180425,152860,70575,82285,17035,15880,20435,32630,48610,39600,5275
2018, RE9 ,44460,34890,15060,19830,2520,4195,5260,7435,12020,10910,2025
2018, RJC ,90035,68090,29300,38785,8195,6625,9720,13255,21895,24615,5430
2018, RQY ,3015,1105,575,530,20,870,905,750,315,115,10
2018, RXG ,2515,2085,1095,990,0,510,640,615,445,285,20
2018, NTP11 ,13740,12755,5935,6805,0,1885,2920,3405,3525,1915,75
2018, RAJ ,126415,105705,45565,60135,7285,9700,13070,20705,33920,33005,6020
2018, RW1 ,11930,10530,4860,5670,20,1110,1535,1860,2475,3710,1170
2018, RVY ,70440,60185,28115,32065,7035,5665,6725,9715,16485,19910,3465
2018, NPG05 ,2245,2245,975,1270,0,0,10,120,860,1210,45
2018, NPG13 ,665,665,285,380,0,0,0,45,265,325,25
2018, NPG02 ,3785,3785,1495,2290,0,0,15,210,1385,2050,120
2018, NPG11 ,2015,2015,925,1090,0,0,15,210,830,930,35
2018, NPG08 ,4965,4965,2080,2890,0,0,30,395,2035,2405,95
2018, NPG12 ,665,665,290,375,0,0,0,40,275,320,25
2018, NPG01 ,5855,5855,2420,3430,0,10,35,430,2100,3075,205
2018, NPG10 ,3930,3930,1645,2285,0,0,15,210,1585,1985,135
2018, NPG07 ,7020,7020,2705,4315,0,0,45,405,2820,3560,180
2018, NPG06 ,2165,2165,920,1240,0,0,0,180,970,970,35
2018, NT312 ,1535,1535,590,945,0,95,280,490,500,165,0
2018, NT302 ,1720,1720,815,905,0,55,165,470,660,355,10
2018, NT315 ,1060,1060,560,500,0,70,265,345,280,95,0
2018, NT317 ,685,685,345,335,0,65,110,170,260,75,0
2018, NT324 ,3615,3615,1690,1925,0,315,645,1095,1095,450,10
2018, NT345 ,1235,1235,585,650,0,110,225,340,385,165,0
2018, NT344 ,1840,1840,785,1055,0,165,430,585,470,185,0
2018, NT348 ,4225,4225,1720,2510,0,305,795,1375,1235,505,0
2018, NT347 ,5165,5165,2320,2845,0,290,725,1300,1645,1150,40
2018, NT308 ,605,605,245,360,0,30,90,175,220,85,0
2018, NT316 ,1935,1935,880,1055,0,190,290,605,630,225,0
2018, NT319 ,1165,1165,635,530,0,80,150,295,400,225,15
2018, NT351 ,6100,6100,2550,3550,0,320,770,1995,2015,925,50
2018, NT332 ,3200,3200,1515,1685,160,340,615,930,830,325,0
2018, NT322 ,1485,1485,690,795,0,65,135,425,635,225,0
2018, NT321 ,2520,2520,1015,1505,0,135,340,810,880,335,0
2018, NT337 ,7385,7385,3545,3840,0,720,1595,2185,2030,805,30
2018, NT314 ,4205,4205,1730,2475,0,330,1160,1410,960,315,15
2018, NT327 ,1840,1840,920,915,0,285,510,575,355,100,0
2018, NT350 ,3145,3145,1345,1805,0,245,600,1070,935,285,0
2018, NT364 ,865,865,360,500,0,70,170,265,240,115,0
2018, NT325 ,2135,2135,1060,1080,0,140,350,590,640,405,15
2018, NT30A ,575,575,285,290,10,40,100,145,160,110,0
2018, NT320 ,2600,2600,1105,1495,0,140,350,905,845,350,0
2018, NT305 ,1245,1245,560,680,0,75,145,320,515,185,0
2018, NT339 ,1815,1815,840,975,0,140,305,570,570,220,0
2018, NT301 ,2335,2335,1105,1230,0,170,400,710,775,275,0
2018, NT304 ,1380,1380,550,830,0,90,195,400,500,190,0
2018, NT3X3 ,250,250,160,90,0,25,45,85,75,20,0
2018, NT309 ,1030,1030,385,645,0,55,115,235,395,220,0
2018, NT343 ,400,400,145,255,0,40,100,125,100,30,0
2018, NT310 ,885,885,385,500,0,70,180,290,255,90,0
2018, NT333 ,4630,4630,2155,2475,0,270,900,1585,1440,420,0
2018, NT313 ,5285,5285,2045,3245,0,135,480,1685,2035,925,30
2018, NT338 ,0,0,0,0,0,0,0,0,0,0,0
2018, NVC18 ,6555,6555,3195,3355,0,440,930,1635,2250,1245,45
2018, NQ713 ,30,30,10,25,0,0,0,0,10,15,0
2018, RJ7 ,172540,135455,64525,70920,23060,19295,27755,32220,33290,29925,5480
2018, RBN ,166740,126415,55210,71205,10630,19360,22935,31060,37205,39455,5800
2018, NTE02 ,4760,4760,2080,2670,0,195,505,1250,1700,1070,40
2018, NQT5K ,315,315,140,170,0,0,0,15,45,175,70
2018, NTPAD ,10405,8870,4285,4590,0,740,1610,2600,3075,2240,130
2018, RWJ ,102425,88870,39515,49355,10700,9750,13210,16025,22725,25310,4415
2018, RXX ,3030,2755,1540,1210,0,1410,730,430,285,155,15
2018, RTP ,155340,93790,41315,52475,14330,12205,18120,24440,33840,42280,9610
2018, RDR ,4340,4340,1710,2630,0,0,25,105,575,2475,1160
2018, AJX01 ,3385,3365,1285,2080,0,185,355,895,1205,720,35
2018, RX2 ,3560,2810,1320,1485,0,925,960,855,490,290,35
2018, NXP09 ,120,120,30,90,0,0,25,40,30,20,0
2018, RMP ,63990,50595,21810,28785,8065,6540,8325,10780,13705,14005,2410
2018, RBA ,120550,100165,44595,55570,9690,11620,13085,20840,29850,29225,5250
2018, NR525 ,235,235,85,150,0,0,0,10,40,135,50
2018, NVC0R ,7025,7025,3270,3755,0,770,1385,2145,1885,790,35
2018, NVC35 ,365,365,155,210,0,25,80,105,105,45,0
2018, RX3 ,8440,6430,3680,2725,1145,2335,2040,1370,900,570,70
2018, AAH01 ,1130,1130,490,640,0,60,100,180,340,400,45
2018, NVC02 ,2435,2435,1110,1325,0,185,350,660,775,440,20
2018, RBV ,22815,22555,11190,11345,385,1325,2175,5995,9365,3105,110
2018, REN ,7935,7920,4285,3635,0,435,640,1815,3515,1505,20
2018, NTPAE ,1820,1385,600,785,0,0,25,170,715,865,45
2018, RNA ,123060,106995,44015,62980,9120,16035,15910,18430,26655,31050,5325
2018, RAS ,69825,64270,26265,38005,10600,7480,11475,10795,12970,13645,2450
2018, NXM01 ,4395,4395,1860,2535,0,135,330,980,1860,1050,35
2018, DX101 ,25,25,15,10,0,0,0,10,10,0,0
2018, RTD ,259930,223055,106980,116060,37545,27435,32030,44975,64295,45355,5880
2018, RQW ,86655,78415,29835,48575,8010,11890,15040,12645,16785,18235,3515
2018, RCX ,106045,88700,37815,50885,7700,10080,10445,15325,27425,30015,4885
2018, RL1 ,14950,14265,6740,7525,745,1345,1590,3665,4985,2500,110
2018, RFR ,79045,64575,28115,36460,5655,8625,9960,12970,18955,19450,3210
2018, RDZ ,131250,106140,52805,53335,465,7995,12240,23330,36670,41880,8325
2018, RPY ,23355,23355,11760,11595,1905,1220,2350,6095,8575,3090,70
2018, RRJ ,14300,14300,6495,7805,865,1965,1770,3405,4120,2080,65
2018, RL4 ,148850,131055,56645,74355,14680,15445,18030,25795,37715,32010,4440
2018, NN801 ,2020,2020,880,1140,0,140,345,610,640,265,10
2018, NN802 ,235,235,85,145,0,15,40,70,80,30,0
2018, NT255 ,10,10,0,0,0,0,0,0,0,0,0
2018, RET ,11305,10625,4505,6115,0,1150,2535,3955,2880,730,35
2018, NVC44 ,2080,2080,870,1215,0,315,415,405,510,410,25
